有る
生まれる
付く
為る
泣く
居る
為る
居る
始める
言う
見る
聞く
言う
有る
言う
捕らえる
煮る
食う
言う
有る
言う
思う
乗せる
持ち上げる
為る
有る
有る
落ち着く
見る
言う
有る
思う
残る
居る
持つ
為る
為る
会う
出会わす
為る
居る
為る
吹く
噎せる
弱る
飲む
言う
有る
知る
座る
居る
為る
為る
始める
動く
動く
分かる
回る
成る
助かる
思う
居る
為る
出る
為る
居る
考え出す
為る
分かる
付く
見る
居る
居る
見える
隠す
仕舞う
違う
明く
居る
這い出す
見る
捨てる
有る
這い出す
有る
座る
為る
考える
見る
言う
出る
為る
泣く
来る
呉れる
考え付く
遣る
見る
来る
渡る
掛かる
減る
来る
泣く
出る
有る
有る
為る
巡る
始める
為る
這う
行く
出る
入る
成る
思う
崩れる
潜り込む
破れる
居る
為る
知れる
有る
言う
至る
為る
成る
居る
忍び込む
為る
分かる
成る
減る
降る
来る
言う
出来る
成る
歩く
行く
考える
入る
居る
見る
為る
有る
会う
有る
見る
掴む
放り出す
思う
舐る
任せる
居る
為る
出来る
見る
這い上る
為る
投げ出す
投げ出す
這い上る
這い上る
投げ出す
繰り返す
為る
居る
言う
成る
盗む
為る
遣る
下りる
撮み出す
為る
言う
出る
来る
ぶら下げる
向ける
出す
出す
上る
来る
困る
言う
縒る
眺める
居る
置く
遣る
言う
入る
仕舞う
聞く
見える
放り出す
為る
極める
為る
有る
合わせる
返る
入る
出る
来る
思う
居る
有る
見せる
居る
言う
覗く
見る
為る
居る
有る
読み掛ける
有る
垂らす
居る
帯びる
表わす
居る
食う
食う
飲む
飲む
広げる
読む
成る
垂らす
繰り返す
有る
考える
有る
言う
生まれる
成る
限る
寝る
居る
勤まる
出来る
言う
来る
鳴らす
居る
住み込む
有る
行く
付ける
為る
為る
至る
付ける
呉れる
分かる
出来る
得る
入れる
呉れる
居る
勤める
読む
乗る
為る
乗る
言う
構う
止む
得る
有る
寝る
為る
入る
潜り込む
寝る
有る
言う
成る
入る
寝る
見出だす
割り込む
有る
覚ます
成る
来る
来る
言う
泣く
出す
有る
為る
覚ます
飛び出す
来る
叩く
為る
為る
為る
為る
得る
成る
為る
至る
有る
為る
被せる
放り出す
押し込む
為る
為る
追い回す
加える
磨く
怒る
入れる
震える
居る
有る
為る
会う
言う
居る
生まれる
有る
持つ
行く
捨てる
来る
流す
話す
為る
為る
為る
戦う
為る
成る
言う
思う
言う
解する
居る
言う
為る
居る
見付ける
食う
有る
成る
居る
守る
訴える
然り
見える
見付ける
為る
有る
頼む
食う
得る
奪う
澄ます
居る
居る
持つ
居る
住む
居る
関する
有る
掻く
送る
栄える
有る
待つ
思い出す
為る
為る
言う
優れる
出来る
出す
遣る
為る
出す
掻く
因る
凝る
習う
鳴らす
為る
成る
居る
遣る
出す
歌う
付ける
居る
関する
繰り返す
居る
吹き出す
有る
言う
成る
住み込む
有る
下げる
返る
来る
買う
来る
思う
言う
止める
掻く
見える
言う
為る
掻く
居る
書き上げる
見る
掻く
付く
思う
遣る
居る
来る
為る
居る
聞く
掛ける
見る
取る
見る
感ずる
有る
見る
掛ける
掛ける
為る
持つ
言う
有る
掻く
写す
飛ぶ
走る
掻く
思う
為る
言う
有る
知る
為る
居る
嘲る
見える
出る
為る
居る
出る
来る
遣る
居る
覚める
為る
居る
開ける
見る
決め込む
居る
見る
覚える
為る
禁ずる
得る
為る
為る
為る
有る
有る
寝る
為る
堪る
取る
居る
動く
思う
為る
居る
書き上げる
彩る
居る
為る
為る
言い合う
勝る
思う
居る
描き出す
有る
為る
思う
違う
含める
有する
居る
見る
疑う
思う
然り
見る
交ぜる
有る
言う
評する
有る
寝る
居る
為る
見える
寝る
居る
為る
有る
思う
為る
得る
動く
匂う
遣る
思う
為る
居る
為る
出来る
成る
止む
得る
為る
為る
押し出す
為る
成る
見る
為る
居る
打つ
為る
行く
足す
思う
這い出す
為る
掻く
交ぜる
為る
怒鳴る
罵る
言う
有る
言う
知る
為る
知る
思う
乗る
為る
甘んずる
受ける
成る
為る
呉れる
立つ
言う
慢ずる
為る
居る
出る
来る
窘める
遣る
為る
分かる
為る
つく
悲しむ
為る
有る
有る
為る
好く
当たる
騒ぐ
出来る
出る
養う
有る
有る
為る
運ぶ
為る
嗅ぐ
来る
枯れる
押し倒す
寝る
居る
近付く
心付く
心付く
為る
眠る
居る
忍び入る
掻く
眠る
驚く
得る
有る
過ぎる
投げる
掛ける
為る
見える
燃える
出でる
思う
言う
有する
居る
有る
忘れる
為る
眺める
居る
出る
誘う
枯れる
落ちる
開く
為る
居る
為る
言う
輝く
居る
為る
射る
集める
言う
為る
思う
為る
籠もる
居る
抱く
為る
思う
有る
成る
装う
答える
為る
居る
為る
聞く
呆れる
住む
有る
居る
思う
痩せる
吹き掛ける
察する
思う
切る
為る
居る
見る
食う
暮らす
居る
言う
聞く
得る
知る
有る
為る
成る
居る
聞く
行く
起こす
生ずる
有る
有る
試す
見る
思う
為る
見る
決まる
居る
見る
居る
食う
見える
行く
為る
回る
居る
くっ付く
来る
見る
経つ
見違える
太る
追う
願う
為る
住む
居る
思う
成る
障る
削ぐ
付く
立ち去る
成る
有る
為る
為る
吐く
為る
言う
聞く
有る
寝転ぶ
為る
居る
繰り返す
向かう
為る
取る
有る
為る
居る
至る
成る
為る
居る
接する
偽る
行く
取る
思う
取る
答える
突っ張る
居る
震わせる
笑う
為る
足りる
有る
為る
鳴らす
為る
居る
御する
有る
成る
飲み込む
為る
為る
有る
喋らす
濁す
定める
有る
取る
唆す
見る
為る
来る
取る
有る
続ける
引き受ける
合う
向かう
会う
打つ
突く
言う
持つ
這い込む
食う
飛び出す
思う
為る
見せる
追い掛ける
追い込む
思う
遣る
為る
遣る
躄る
成る
放く
見る
至る
感ずる
上げる
回す
為る
付ける
遣る
思う
睨む
取る
食う
太る
取る
為る
為る
為る
言う
考える
得る
詰まる
稼ぐ
取る
居る
取る
取り上げる
持つ
行く
上がる
取る
分かる
呉れる
儲ける
居る
食う
有る
為る
分かる
見える
怒る
逆立てる
居る
成る
ごまかす
返る
取る
為る
成る
歩く
為る
食う
寝る
居る
居る
成る
見える
為る
成る
知れる
言う
至る
於く
悟る
見える
書き付ける
言う
始める
出会う
為る
言う
為る
居る
言う
好く
為る
言う
為る
為る
言う
有る
有る
言う
為る
持つ
為る
為る
為る
進む
遣る
有る
於く
為る
然り
関する
思う
済す
居る
飲む
入る
成る
得る
言う
立つ
成る
得る
掻く
有る
為る
言う
為る
為る
有る
於く
有る
関する
抜ける
置く
書く
居る
掻く
成る
思う
放る
置く
為る
掛ける
呉れる
見る
成る
見る
成る
眺め暮らす
居る
明ける
覚める
有る
成る
仕舞う
背負う
歩く
居る
見える
成る
見る
為る
付く
切る
為る
従う
努める
居る
為る
付く
分かる
為る
為る
為る
思う
出す
為る
笑う
掻く
割る
付く
為る
居る
為る
信ずる
思う
有る
聞く
記す
有る
為る
得る
吹き散らす
担ぐ
為る
居る
有る
伝える
為る
成る
言う
受ける
為る
有る
為る
成る
書く
止める
為る
為る
言う
話す
繰り返す
有る
有る
為る
居る
有る
居る
出る
有る
死ぬ
襲う
評する
座る
居る
知る
言う
言う
読む
居る
言う
知る
為る
問い掛ける
言う
読む
居る
為る
欺く
現われる
困る
感ずる
有る
動ずる
間違える
言う
言う
笑う
居る
掛ける
居る
似る
有る
黙る
吹く
言う
為る
居る
掻く
言う
言う
写す
教える
有る
入る
漏る
眺める
居る
出来る
居る
為る
為る
見る
給う-尊敬
出来る
騙す
為る
為る
成る
有る
冷める
抜ける
来る
評する
溜まる
居る
着る
敷く
引く-他動詞
成る
有る
会う
言う
尋ねる
言う
綴る
為る
散る
零す
落ちる
尽くす
傾く
吹く
成る
狭める
為る
行く
返る
立て籠る
来る
言う
掻く
言う
止める
仕舞う
休む
通う
返る
歌う
つく
ぶら下げる
食う
太る
為る
成る
暮らす
居る
取る
有る
付ける
呉れる
言う
終わる
成る
感ずる
来る
有る
塗る
居る
書く
有る
見る
眺める
為る
言う
為る
止める
為る
思う
見る
見る
為る
居る
向ける
伸ばす
見る
為る
剥く
持つ
来る
為る
見る
居る
止める
呉れる
揺れる
堪る
成る
思う
掻く
言う
為る
掻く
有る
分かる
為る
見える
分かる
思う
寝る
居る
開く
払う
見る
決め込む
有る
整う
出来る
居る
見る
有る
有る
分かる
描く
有る
分かる
掻く
為る
思う
成る
出来る
有る
言う
知らす
遣る
有る
言う
分かる
為る
有る
言う
分かる
為る
遣る
言う
解する
得る
浴する
居る
有る
為る
置く
断る
置く
言う
持つ
為る
有る
出来る
為る
考える
心付く
為る
有る
有る
見る
見る
出来る
有る
入る
見る
言う
出来る
有る
違う
立つ
至る
為る
言う
差し支える
有る
存する
居る
関わる
言う
見る
居る
為る
出来る
求める
為る
有る
分かる
為る
有る
言う
信ずる
居る
解する
言う
有る
言う
分かる
吸い付く
向かう
開く
為る
為る
居る
為る
有る
悟る
知れる
言う
澄ます
居る
分かる
眠る
考える
居る
持つ
来る
見る
為る
握る
開く
為る
居る
離れる
踊る
居る
有る
掻く
読む
踊る
言う
認める
有る
来る
見る
為る
分かる
有る
悟る
見える
捻る
言う
成る
着く
居る
見える
持つ
来る
掻く
有る
書く
有る
分かる
見える
付く
言う
見る
違う
含む
居る
思う
認める
敷く
為る
思う
考える
鳴る
有る
出る
来る
出る
極める
居る
座る
居る
為る
飛び込む
為る
見る
受ける
為る
成る
為る
表わす
居る
為る
来る
出でる
成る
言う
言う
有る
為る
成る
居る
言う
有る
言う
遊ぶ
来る
来る
恋う
居る
有る
詰まる
並べる
返る
萎びる
掛ける
求める
為る
来る
為る
行く
聞く
打つ
為る
為る
居る
出る
出る
思う
向く
捻くる
見る
言う
向く
為る
引っ張る
食み出す
居る
違う
笑う
見る
欠ける
居る
為る
転ずる
食う
食う
食う
噛み切る
為る
欠ける
掛ける
成る
知れる
成る
叩く
太る
有る
負ける
有る
褒める
成る
殴る
褒める
有る
遣る
戻す
聞く
成る
聞く
交じる
弾ける
思う
言う
問い掛ける
為る
居る
読む
有る
出る
来る
惚れる
為る
見る
通る
為る
言う
書く
有る
見る
為る
有る
送る
居る
言う
分かる
言う
言う
言う
為る
為る
構う
尋ねる
有る
挟む
食い切る
為る
為る
有る
去る
存ずる
有る
為る
引っ張る
略す
考える
居る
思う
為る
落ちる
促す
見る
聞く
言う
考え込む
居る
為る
見える
出る
為る
思い切る
立つ
言う
旧る
為る
着る
有る
着る
続ける
堪る
成る
透かす
見る
当てる
見える
出る
為る
出る
着る
有る
着替える
分かる
思う
出る
行く
為る
食い切る
為る
盗む
有る
思う
為る
言う
忍ぶ
為る
言う
限る
為る
為る
為る
為る
居る
受ける
有る
為る
居る
有る
有る
覚ます
寝る
居る
向かい合う
着く
食う
付ける
食う
有る
置く
添える
有る
為る
呉れる
掬い出す
開ける
為る
為る
開ける
睨み合う
居る
取る
加える
取る
為る
為る
掬う
負ける
為る
掛ける
取る
見る
居る
重なる
成る
余る
居る
成る
寝惚ける
擦る
出る
来る
杓う
出す
入れる
仕舞う
見る
割り出す
言う
勝る
居る
知れる
劣る
居る
為る
仕舞う
思う
言う
通ずる
黙る
為る
居る
出掛ける
歩く
返る
来る
付く
有る
為る
居る
黙る
食う
居る
変える
食う
変える
食う
食う
残す
止す
置く
為る
為る
有る
振り回す
濁る
焦げる
爛れる
見る
澄ます
居る
出す
置く
利く
飲む
言う
有る
召し上がる
飲む
出る
飽きる
言う
飽きる
利く
利く
利く
仰る
上る
有る
利く
利く
為る
飲む
止める
為る
有る
利く
有る
違う
直る
持つ
控える
顧みる
御座る
召し上がる
成る
分かる
持つ
飲む
飲む
分かる
黙る
居る
突き付ける
切る
為る
言う
立つ
入る
見合わせる
笑う
くっ付く
行く
乗る
会わす
回る
上る
覗く
見る
言う
開く
見る
居る
分かる
有る
為る
叩き付ける
放り出す
思う
為る
居る
出す
書き付ける
来る
つく
居る
似る
居る
出す
行く
剃る
貰う
違う
有る
為る
自惚れる
居る
困る
曲がる
来る
為る
出来上がる
着る
居る
着る
熟す
見える
出す
笑う
言う
枯れる
居る
為る
感ずる
成る
振り向く
見る
成る
出る
為る
居る
見える
解する
怒る
居る
浮かれる
居る
求める
有る
分かる
為る
居る
下る
起こす
居る
為る
居る
付く
行く
食う
食う
寝る
寝る
怒る
怒る
泣く
泣く
言う
付ける
付ける
有る
有る
書く
出す
為る
有る
知れる
至る
有る
為る
為る
及ぶ
思う
付ける
有る
寝る
居る
食う
飲む
思う
行く
言う
為る
利く
利く
為る
為る
居る
出す
言う
存する
知れる
廃する
成る
言う
止める
見る
鳴る
断つ
為る
因る
有る
断つ
枯らす
言う
有る
触れる
見える
食う
出す
聞く
揉む
限る
行く
言う
揉む
遣る
出来る
愛する
居る
受ける
言う
出掛ける
揉む
見る
揉む
直る
為る
為る
言う
揉む
遣る
成る
掛かる
為る
為る
止める
為る
食う
言う
飲む
暮らす
見る
為る
出る
思う
眠る
為る
為る
成る
